customer_id,signup_date,age,gender,annual_income,education,marital_status,dependents,tenure,contract,payment_method,paperless_billing,senior_citizen,monthlycharges,totalcharges,num_services,has_phone_service,has_internet_service,has_online_security,has_online_backup,has_device_protection,has_tech_support,has_streaming_tv,has_streaming_movies,customer_satisfaction,num_complaints,num_service_calls,late_payments,avg_monthly_gb,days_since_last_interaction,credit_score,churn
CUST0000287181,54:01.0,34,Female,20000,college,married,1,11,one_year,credit_card,Yes,0,100.54,1090.97,1,1,1,1,0,1,0,0,1,9,1,2,0,5.25,13,709,0
CUST0000086006,53:58.7,24,Female,59392.43,high_school,single,1,1,one_year,electronic_check,Yes,0,87.16,93.56,1,0,1,1,0,0,1,1,0,8,0,1,0,28.52,61,670,0
CUST0000585586,54:04.5,72,Male,69423.64,bachelor,married,1,72,one_year,bank_transfer,No,0,35.05,2406.19,4,1,0,0,0,0,0,1,0,7,1,0,0,0,14,599,0
CUST0000017545,53:58.3,53,Male,64689.31,bachelor,single,0,1,two_year,credit_card,Yes,1,69.79,73.44,2,0,0,0,0,0,0,1,0,9,0,0,0,0,138,724,0
CUST0000155961,53:59.7,61,Female,47918.83,college,married,0,34,two_year,credit_card,Yes,1,81.21,2793,3,0,1,0,1,0,1,0,1,8,0,1,0,,19,701,0
CUST0000029437,53:58.4,37,Male,111452.11,college,single,1,35,two_year,credit_card,No,1,92.95,3297.83,3,1,1,1,0,1,1,1,1,5,0,0,1,,144,667,0
CUST0000450269,54:03.1,54,Female,83035.49,high_school,married,0,24,one_year,credit_card,Yes,0,42.23,948.37,1,0,0,0,0,0,1,0,0,3,1,1,0,0,36,762,0
CUST0000276960,54:01.0,31,Female,67331.03,bachelor,married,1,55,one_year,mailed_check,Yes,0,76.49,3803.29,2,1,1,1,0,0,0,0,0,7,0,1,1,11.27,1,707,0
CUST0000533150,54:04.2,66,Male,25780.6,high_school,single,2,55,two_year,credit_card,Yes,0,93.79,4873.68,2,1,1,1,1,0,0,1,0,6,0,0,1,148.33,38,727,0
CUST0000350942,54:02.0,61,Female,250000,master,single,1,41,one_year,bank_transfer,No,0,94.82,2817.79,2,1,1,1,0,0,0,1,0,9,1,0,0,109.83,29,753,0
CUST0000527400,54:04.2,28,Male,94963.36,phd,widowed,0,7,two_year,electronic_check,Yes,0,117.45,837.61,3,1,1,0,0,1,0,1,1,7,2,2,0,6.82,21,778,0
CUST0000726617,54:06.6,27,Male,154005.63,bachelor,single,0,3,two_year,credit_card,No,1,101.08,311,2,1,1,0,1,1,1,1,1,1,0,1,0,30.01,13,526,0
CUST0000229706,54:00.7,18,Female,30021.35,bachelor,married,2,8,one_year,bank_transfer,Yes,1,126.35,932.03,6,1,1,0,0,0,0,0,0,7,1,0,0,16.59,51,579,0
CUST0000568104,54:04.4,50,Male,47490.09,college,single,0,56,one_year,electronic_check,Yes,0,80.42,4087.6,4,1,1,1,0,0,0,0,1,9,0,1,0,45.77,24,468,0
CUST0000033271,53:58.4,59,Male,66452.58,master,married,1,16,one_year,credit_card,Yes,0,91.38,1033.29,1,1,1,0,1,0,1,1,1,9,0,2,1,13.09,9,790,0
CUST0000186398,53:59.8,44,Female,24933.57,bachelor,divorced,4,47,one_year,bank_transfer,No,0,97.7,3246.93,3,1,1,0,1,0,1,1,0,7,0,1,0,6.01,57,725,0
CUST0000356719,54:02.0,55,Male,39661.78,master,married,0,57,two_year,credit_card,No,1,68.25,3898.92,3,1,1,0,0,0,1,1,1,1,0,1,1,20.23,18,715,0
CUST0000327498,54:01.9,40,Female,59328.78,bachelor,married,0,9,one_year,bank_transfer,No,0,64.55,579.39,6,0,0,0,0,0,0,1,1,6,,1,0,0,5,727,1
CUST0000711680,54:06.5,54,Male,97165.71,phd,married,3,39,two_year,credit_card,Yes,1,85.82,3602.3,4,0,1,1,0,1,1,0,0,8,0,0,0,79.37,18,849,0
CUST0000122124,53:59.5,18,Male,65148.2,college,single,1,12,two_year,mailed_check,No,0,110.35,1346.13,4,1,1,0,1,0,1,0,1,5,2,1,0,45.98,19,605,0
CUST0000218104,54:00.6,31,Male,66427.32,phd,single,0,12,two_year,credit_card,Yes,0,113.4,1362.71,4,1,1,0,0,1,1,1,1,8,2,4,2,28.66,2,702,0
CUST0000196769,53:59.9,21,Male,56830.84,college,single,1,16,one_year,credit_card,Yes,0,93.06,1361.54,1,0,1,1,0,1,0,1,1,8,0,1,1,76.53,28,657,0
CUST0000594604,54:04.6,55,Female,28675.89,bachelor,single,0,45,two_year,credit_card,Yes,0,75.34,3357.08,3,1,1,0,0,0,1,0,0,3,0,2,0,32.43,77,458,0
CUST0000444372,54:03.1,62,Male,62832.98,college,single,1,2,two_year,bank_transfer,Yes,0,76.47,111.4,1,0,1,0,1,0,1,1,1,3,0,0,0,24.27,12,561,0
CUST0000064037,53:58.6,33,Male,28580.03,bachelor,divorced,0,72,one_year,bank_transfer,Yes,1,70.89,4830.34,1,0,1,0,1,0,0,1,0,6,0,2,1,108.48,30,570,1
CUST0000714818,54:06.5,50,Female,92131.55,high_school,widowed,1,10,one_year,credit_card,Yes,0,105.06,1051.34,5,1,1,0,1,0,1,0,0,4,0,1,0,,111,768,0
CUST0000688954,54:05.8,57,Male,23771.09,college,divorced,0,11,one_year,credit_card,Yes,0,73.39,761.95,3,0,1,0,1,1,1,0,1,6,0,1,0,8.88,9,711,0
CUST0000692554,54:05.8,49,Male,30019.16,bachelor,married,0,24,one_year,credit_card,Yes,1,92.56,1574.84,2,0,1,1,1,1,1,0,0,9,1,6,1,20.86,61,601,0
CUST0000357932,54:02.0,42,Male,41773.04,bachelor,married,2,10,two_year,electronic_check,Yes,0,36.63,401,2,0,0,0,0,0,0,0,0,9,1,4,0,0,21,701,0
CUST0000347610,54:02.0,44,Female,48925.17,bachelor,divorced,1,23,one_year,mailed_check,Yes,1,84.18,1942.08,2,1,1,0,0,0,0,0,1,8,2,2,0,30.33,17,671,0
CUST0000319131,54:01.8,49,Female,58224.32,college,single,0,6,one_year,mailed_check,Yes,0,83.92,546.26,3,1,1,1,1,0,0,1,1,6,0,2,0,3.54,79,596,0
CUST0000318642,54:01.8,69,Female,29154.22,bachelor,married,1,37,two_year,credit_card,No,0,64.36,2551.27,1,1,1,1,1,0,1,1,1,6,0,0,0,32.87,26,667,0
CUST0000552508,54:04.3,54,Male,41603.2,high_school,widowed,1,21,one_year,electronic_check,Yes,0,31.53,608.03,1,1,1,0,0,0,0,1,0,6,1,1,1,62.29,4,731,0
CUST0000388843,54:02.2,32,Male,102330.09,phd,divorced,2,72,one_year,credit_card,No,0,100.99,7886.93,2,1,1,1,0,1,1,1,0,7,3,3,0,22.12,13,671,0
CUST0000032165,53:58.4,62,Female,20641.06,college,married,1,4,one_year,mailed_check,Yes,0,56.66,219.69,2,1,0,0,0,0,0,1,1,8,1,4,0,0,87,477,0
CUST0000718888,54:06.5,53,Male,104335.01,bachelor,single,0,2,two_year,mailed_check,Yes,0,81.03,148.86,1,1,1,1,1,0,1,1,0,9,0,2,0,92.59,69,663,0
CUST0000136465,53:59.5,26,Female,80095.06,high_school,divorced,2,13,two_year,bank_transfer,Yes,0,102.01,1413.37,3,1,1,0,1,0,0,1,1,8,0,1,1,8.66,16,763,0
CUST0000643820,54:05.5,35,Other,97154.71,college,married,1,6,two_year,bank_transfer,Yes,0,79.52,354.82,3,1,1,0,1,1,1,1,0,4,1,3,0,11.82,71,656,0
CUST0000222234,54:00.6,63,Male,20000,master,married,2,25,one_year,electronic_check,No,0,120.34,2145.68,2,1,1,1,1,1,1,1,0,4,0,2,0,17.59,2,780,0
CUST0000482028,54:03.3,37,Female,95296.76,master,married,1,4,one_year,credit_card,Yes,1,94.79,280.11,1,1,1,0,0,1,1,1,0,9,0,0,1,36.78,16,556,0
CUST0000139601,53:59.6,57,Male,100615.43,college,single,1,18,two_year,electronic_check,Yes,0,101.17,1873.9,3,1,1,1,0,0,1,0,1,7,0,1,0,9.68,1,,0
CUST0000239554,54:00.7,48,Female,27745.97,college,single,1,1,one_year,electronic_check,Yes,0,110.41,114.65,4,1,1,0,1,0,1,1,1,4,1,1,0,61.31,77,805,0
CUST0000435390,54:03.1,90,Female,70753.25,phd,single,0,13,one_year,credit_card,No,0,103.48,1342.25,5,0,1,1,0,0,1,1,1,4,1,3,0,19.15,1,622,0
CUST0000348206,54:02.0,43,Female,68004.47,bachelor,widowed,1,2,one_year,electronic_check,Yes,0,57.09,86.08,2,1,1,0,0,1,1,0,1,6,1,0,0,31.85,1,688,0
CUST0000293265,54:01.0,51,Male,65811.39,college,divorced,1,72,one_year,electronic_check,Yes,1,80.06,6193.87,3,0,1,0,1,0,1,0,1,9,2,2,0,8.95,16,675,0
CUST0000556710,54:04.4,42,Female,53536.68,college,single,2,14,two_year,bank_transfer,Yes,0,103.11,1311.7,1,1,1,1,1,1,1,1,0,3,0,2,0,71.5,24,559,0
CUST0000374160,54:02.1,53,Female,147632.12,bachelor,single,0,35,two_year,bank_transfer,Yes,1,44.03,1659.67,1,0,1,1,1,1,0,1,0,8,0,1,0,26.75,91,,0
CUST0000209062,54:00.6,58,Male,30333.97,high_school,married,2,44,one_year,credit_card,Yes,0,80.65,3422.19,1,1,1,1,0,1,1,1,0,7,0,2,0,77.96,8,644,0
CUST0000091708,53:58.7,40,Male,20000,high_school,married,0,2,two_year,electronic_check,Yes,0,42.86,89.01,1,1,1,0,0,1,1,0,1,8,1,1,0,11.36,17,511,0
CUST0000188166,53:59.8,52,Male,58468.98,high_school,married,3,5,one_year,bank_transfer,Yes,0,117.31,558.57,5,1,1,0,0,0,0,1,1,9,0,0,1,48.7,36,728,1
CUST0000069545,53:58.6,48,Female,35887.51,college,widowed,1,25,one_year,credit_card,No,0,78.41,2141.03,1,1,1,0,0,1,0,1,1,7,2,2,0,,77,663,0
CUST0000504453,54:04.1,45,Male,24376.49,high_school,single,2,19,two_year,mailed_check,Yes,1,80.55,1602.27,3,1,1,1,1,1,0,0,0,7,1,2,0,26.73,23,419,0
CUST0000214850,54:00.6,53,Male,31900.47,bachelor,married,4,57,two_year,bank_transfer,Yes,1,95.93,5191.31,3,0,1,0,0,0,0,1,1,9,0,1,1,109.35,11,788,0
CUST0000107925,53:59.4,44,Other,80660.2,high_school,divorced,0,37,two_year,mailed_check,Yes,0,90.34,3303.96,2,1,1,0,1,0,0,1,0,8,0,0,0,24.52,32,679,0
CUST0000715031,54:06.5,18,Female,54819.46,bachelor,single,1,14,two_year,bank_transfer,No,0,80.74,1230.51,2,1,1,0,1,1,1,0,1,8,0,1,2,157.37,3,,0
CUST0000457278,54:03.2,70,Female,50897.36,high_school,married,2,21,one_year,electronic_check,Yes,0,65.88,1289.26,2,1,1,0,0,1,1,1,1,7,1,2,1,170.35,44,712,0
CUST0000462726,54:03.2,49,Female,111846.4,college,single,0,15,one_year,bank_transfer,No,0,70.6,1093.56,2,1,1,0,1,0,0,1,0,1,,2,1,20.09,168,705,0
CUST0000660230,54:05.6,50,Female,73527.21,college,married,0,34,two_year,electronic_check,No,0,85.54,2729.27,1,1,1,1,0,0,1,1,0,8,1,1,1,101.69,72,760,0
CUST0000710640,54:06.5,49,Other,20000,bachelor,married,2,10,two_year,mailed_check,Yes,0,66.05,497.6,1,0,1,0,0,0,0,1,0,7,0,1,0,23.54,6,416,1
CUST0000357850,54:02.0,48,Female,53925.74,phd,married,0,42,two_year,credit_card,Yes,0,80.25,3540.03,2,1,0,0,0,0,1,0,0,9,0,0,0,0,35,698,0
CUST0000016474,53:58.3,52,Male,59184.24,high_school,divorced,1,6,one_year,bank_transfer,Yes,0,47.93,276.29,2,0,0,0,0,0,0,0,0,6,1,3,0,0,23,657,0
CUST0000694970,54:05.8,68,Male,97075.81,high_school,single,1,72,one_year,credit_card,No,0,129.89,9247.37,3,1,1,1,0,0,0,1,1,6,1,1,1,20.79,15,672,1
CUST0000572214,54:04.5,18,Male,76370.64,college,single,0,57,two_year,electronic_check,No,0,107.33,6217.28,2,1,1,1,0,1,1,0,0,9,0,1,1,,27,627,0
CUST0000170766,53:59.7,52,Male,20000,high_school,married,0,14,one_year,mailed_check,Yes,0,93.11,1229.81,4,1,0,0,0,0,0,1,1,6,0,1,1,0,129,732,0
CUST0000379556,54:02.2,19,Female,27861.05,bachelor,married,0,26,two_year,credit_card,No,0,136.12,3721.27,4,0,1,1,0,0,0,0,1,7,0,1,1,79.8,11,635,0
CUST0000671076,54:05.7,79,Male,64821.31,high_school,single,0,3,two_year,electronic_check,Yes,0,55.69,167.33,2,0,0,0,0,0,0,1,1,9,1,2,0,0,119,722,0
CUST0000581825,54:04.5,54,Male,43913.58,bachelor,single,1,3,one_year,credit_card,Yes,1,46.2,144.95,1,1,0,0,0,0,0,1,0,6,1,3,0,0,64,735,0
CUST0000273878,54:00.9,48,Male,28713.99,high_school,single,0,13,one_year,bank_transfer,No,0,98.03,1354.49,4,0,0,0,0,0,0,1,0,5,0,3,0,0,40,608,0
CUST0000192065,53:59.9,53,Female,25644.02,master,single,0,72,two_year,mailed_check,Yes,0,140.27,6699.39,6,1,1,1,1,1,1,1,0,1,0,0,1,16.01,80,664,1
CUST0000709802,54:06.5,43,Female,76701.35,bachelor,single,3,32,one_year,bank_transfer,Yes,0,63.14,1426.07,2,1,1,0,0,0,0,1,1,2,1,1,1,49.15,60,698,0
CUST0000044738,53:58.5,50,Female,20000,master,single,0,41,one_year,bank_transfer,Yes,1,55.01,2306.86,2,0,0,0,0,0,0,0,0,2,2,4,1,0,44,689,0
CUST0000129204,53:59.5,56,Male,81236.47,high_school,single,0,2,one_year,credit_card,No,1,90.51,118.62,1,1,1,0,0,1,0,1,1,9,0,0,0,25.67,2,585,0
CUST0000623715,54:05.4,31,Male,22524.62,high_school,single,1,4,one_year,electronic_check,Yes,0,109.41,468.62,3,1,1,0,0,0,1,0,1,9,0,0,2,229.5,39,623,0
CUST0000176681,53:59.8,30,Male,33416.49,high_school,single,0,22,one_year,credit_card,Yes,1,70.21,1457.43,1,1,1,1,0,0,1,1,1,3,0,1,1,17.69,42,685,1
CUST0000144921,53:59.6,64,Male,46500.71,master,widowed,0,25,one_year,electronic_check,Yes,1,118.95,3039.21,4,1,1,1,1,0,1,1,1,3,1,0,0,58.05,73,674,0
CUST0000120750,53:59.5,61,Male,45887.95,college,married,1,12,one_year,mailed_check,Yes,1,110.53,1395.08,1,1,1,0,1,1,0,1,1,7,1,1,0,107.12,8,651,0
CUST0000140118,53:59.6,40,Female,38151.83,high_school,married,1,19,one_year,credit_card,Yes,0,71.67,946.9,1,1,1,1,1,1,0,1,1,8,0,0,0,67.7,14,694,0
CUST0000468645,54:03.2,58,Male,42116.51,master,divorced,1,20,two_year,bank_transfer,Yes,0,96.08,1740.33,2,1,1,0,1,0,1,1,1,6,1,1,0,110.47,4,776,0
CUST0000168675,53:59.7,18,Female,29150.13,master,divorced,2,39,two_year,electronic_check,No,0,82.57,3204.59,3,1,1,0,0,0,1,1,1,8,0,2,1,173.13,18,530,0
CUST0000340437,54:01.9,47,Female,100084.51,college,single,0,1,two_year,bank_transfer,Yes,0,54.82,58.03,1,1,0,0,0,0,0,1,1,8,1,1,0,0,62,805,0
CUST0000592415,54:04.6,32,Female,37839.54,bachelor,married,1,16,one_year,credit_card,Yes,0,67.71,1001.89,2,1,1,1,0,0,1,1,1,4,0,2,1,55.09,122,615,0
CUST0000318196,54:01.8,52,Male,,master,married,1,10,one_year,electronic_check,Yes,0,62.22,610.39,2,1,0,0,0,0,0,1,0,7,0,0,0,0,34,696,0
CUST0000162055,53:59.7,30,Female,59177.5,high_school,single,0,51,one_year,mailed_check,Yes,0,100.83,5332.8,2,0,1,0,1,0,1,1,1,9,0,1,0,121.63,16,515,0
CUST0000707315,54:06.5,21,Male,,master,married,1,30,one_year,mailed_check,Yes,0,104.64,2961.77,3,1,1,1,1,0,1,1,0,4,0,4,0,55.74,56,685,0
CUST0000475521,54:03.3,41,Male,37522.37,high_school,married,0,25,two_year,electronic_check,Yes,0,92.03,2487.43,1,1,1,0,0,0,0,0,0,9,1,0,1,10.54,114,544,0
CUST0000727838,54:06.6,60,Female,109172.95,bachelor,divorced,0,30,two_year,electronic_check,Yes,1,78.5,2189.4,1,0,1,0,0,0,1,0,0,5,0,3,2,42.73,19,709,1
CUST0000368374,54:02.1,30,Female,47249.78,bachelor,married,2,8,two_year,mailed_check,Yes,1,101.05,547.46,4,0,0,0,0,0,0,0,1,9,2,0,0,0,7,642,0
CUST0000704105,54:06.5,54,Female,123398.06,phd,married,1,7,one_year,bank_transfer,Yes,0,132.19,687.07,3,1,1,1,1,0,1,1,1,3,1,1,0,34.93,1,645,0
CUST0000467089,54:03.2,42,Female,24734.26,college,divorced,1,9,two_year,mailed_check,Yes,0,57.03,508.67,3,1,1,1,1,0,1,0,1,5,0,2,0,50.39,16,662,0
CUST0000012591,53:58.3,46,Male,68777.81,bachelor,single,0,10,one_year,bank_transfer,Yes,0,123.48,1281.11,5,1,1,1,1,0,1,0,1,9,0,3,0,39.16,18,709,0
CUST0000001653,53:58.2,34,Female,119127.61,high_school,single,0,22,two_year,bank_transfer,No,0,87.15,1821.84,3,1,1,0,1,0,1,1,0,8,2,2,0,99.9,1,664,0
CUST0000562905,54:04.4,47,Male,48479.79,master,single,0,8,one_year,credit_card,Yes,0,120.8,994.6,3,1,1,0,0,0,0,0,0,1,1,3,0,11.13,35,655,0
CUST0000648234,54:05.5,51,Female,50436.47,master,single,2,13,one_year,bank_transfer,Yes,0,48.79,443.07,3,1,1,0,1,0,0,0,1,9,1,0,1,37.01,32,,0
CUST0000350936,54:02.0,57,Female,28849.27,phd,married,1,2,one_year,credit_card,Yes,0,87.86,158.43,5,1,1,1,0,0,1,1,1,5,2,4,0,144.27,14,694,0
CUST0000598884,54:04.6,45,Male,39089.68,high_school,married,0,52,one_year,credit_card,Yes,0,92.95,4774.02,4,1,1,0,1,1,1,0,0,9,1,3,1,42.91,19,713,1
CUST0000382379,54:02.2,52,Male,49470.7,college,single,0,23,one_year,mailed_check,Yes,0,95.02,1988.23,3,1,1,0,0,0,1,1,0,9,2,3,0,22.87,45,407,0
CUST0000116035,53:59.4,34,Female,23978.72,master,single,0,1,month_to_month,bank_transfer,No,0,60.78,64.72,1,1,1,1,1,0,1,0,1,9,1,0,1,49.52,7,779,0
CUST0000435706,54:03.1,50,Other,47752.75,college,divorced,3,17,two_year,electronic_check,Yes,0,100.69,1815.52,5,1,1,0,0,1,1,0,0,6,0,0,2,69.8,94,598,0
CUST0000365053,54:02.1,64,Male,58790.63,bachelor,single,0,32,two_year,credit_card,Yes,0,58.66,1794.44,4,1,1,0,0,1,1,1,0,8,0,0,1,151.37,48,575,0
CUST0000311326,54:01.8,53,Female,35474.78,high_school,married,2,22,one_year,mailed_check,Yes,0,91.44,2130.34,4,1,1,0,1,0,0,0,1,8,0,1,1,32.28,29,678,0
CUST0000684476,54:05.7,46,Male,45526.57,high_school,married,0,22,one_year,mailed_check,No,0,72.38,1489.11,1,0,1,0,1,0,0,1,1,7,0,1,0,6.43,204,708,0
CUST0000230836,54:00.7,48,Female,20529.16,high_school,single,2,18,one_year,mailed_check,Yes,1,77.5,1497.22,1,1,1,1,0,1,0,1,0,5,0,1,0,18.07,61,564,0
CUST0000609577,54:05.3,44,Female,101774.25,college,single,1,1,one_year,electronic_check,Yes,0,65.39,66.17,5,1,1,1,1,0,1,1,0,7,1,3,0,49.8,131,572,0
CUST0000038083,53:58.4,74,Male,20000,bachelor,married,1,10,two_year,credit_card,Yes,0,101.62,939.37,5,1,1,0,1,0,1,1,1,9,0,4,1,45.67,32,714,0
CUST0000223432,54:00.6,48,Female,20000,bachelor,divorced,1,24,one_year,electronic_check,No,0,127.74,3260.55,4,1,1,1,1,1,1,0,0,7,2,5,1,46.57,1,818,0
CUST0000688744,54:05.8,58,Female,53937.3,high_school,single,1,19,one_year,credit_card,No,1,82.92,1542.38,4,0,1,1,0,0,1,1,1,3,2,3,0,35.1,11,696,0
CUST0000647420,54:05.5,34,Male,78115.73,college,divorced,0,72,two_year,credit_card,No,0,84.96,5996.89,3,1,1,1,1,1,1,1,0,9,0,1,1,11.38,54,754,0
CUST0000057237,53:58.5,27,Male,31071.45,bachelor,divorced,0,1,one_year,mailed_check,Yes,0,88.76,89.06,3,0,1,1,0,0,0,1,0,8,0,2,0,41.93,18,785,1
CUST0000288510,54:01.0,55,Male,59868.7,master,married,0,2,two_year,bank_transfer,Yes,0,91.39,167.43,1,1,1,0,0,0,0,1,0,7,0,1,0,11.49,7,850,0
CUST0000154644,53:59.6,30,Female,94376.43,master,widowed,1,12,two_year,credit_card,Yes,0,56.3,711.68,3,1,0,0,0,0,0,1,1,9,1,0,0,0,54,581,0
CUST0000396093,54:02.3,58,Male,136814.82,college,single,0,9,two_year,bank_transfer,No,0,70.25,624.23,2,1,1,0,0,0,1,1,1,5,0,2,1,13.63,1,679,0
CUST0000638129,54:05.5,39,Male,65961.11,master,single,0,4,two_year,credit_card,Yes,0,79.64,326.51,1,0,1,0,0,0,0,1,0,4,2,4,0,26.77,24,803,0
CUST0000367753,54:02.1,31,Male,52964.07,bachelor,divorced,1,72,one_year,mailed_check,Yes,0,101.21,4915.2,1,1,1,0,0,0,0,0,0,8,1,1,0,54.99,51,591,0
CUST0000370153,54:02.1,44,Female,34918.39,high_school,single,0,49,one_year,mailed_check,No,0,53.1,2446.49,5,0,0,0,0,0,0,0,1,8,1,1,1,0,10,495,0
CUST0000582601,54:04.5,28,Male,68635.32,high_school,married,0,12,two_year,credit_card,Yes,0,97.03,1261.6,4,1,1,1,0,1,0,1,1,9,0,1,1,8.8,31,,0
CUST0000233523,54:00.7,64,Female,107601.21,high_school,widowed,2,42,two_year,credit_card,Yes,0,100.05,2926.69,1,1,1,1,0,0,1,1,1,9,1,1,2,28.01,74,729,0
CUST0000331905,54:01.9,34,Male,20655.83,bachelor,married,0,14,one_year,mailed_check,Yes,0,65.8,946.43,3,1,0,0,0,0,0,1,1,7,0,3,0,0,22,807,0
CUST0000695360,54:05.8,27,Female,108231.71,college,single,1,16,two_year,credit_card,Yes,0,95.73,1561.04,2,1,1,0,1,0,1,1,0,6,3,8,0,39.56,1,830,1
CUST0000147523,53:59.6,29,Female,60429.1,bachelor,married,0,1,one_year,credit_card,Yes,0,114.21,116.84,4,0,1,0,0,1,1,0,1,5,0,0,0,7.43,7,589,0
CUST0000671462,54:05.7,18,Male,52026.26,bachelor,single,0,3,two_year,credit_card,Yes,0,63.33,186.74,1,1,1,0,0,1,1,1,1,8,3,4,1,21.69,79,770,0
CUST0000086758,53:58.7,29,Male,108680.86,high_school,married,0,27,two_year,credit_card,Yes,0,86.12,2103.72,1,0,1,0,0,0,0,1,1,9,1,3,0,14.36,1,783,0
CUST0000031876,53:58.4,59,Male,96132.22,bachelor,married,0,72,one_year,credit_card,No,1,96.21,7476.98,4,1,1,0,0,1,1,1,0,5,1,2,0,35.79,4,721,0
CUST0000151338,53:59.6,35,Female,,bachelor,married,1,24,one_year,mailed_check,Yes,0,47.54,1033.4,2,1,0,0,0,0,0,0,1,6,0,2,0,0,92,,1
CUST0000193977,53:59.9,47,Male,,college,single,0,17,two_year,mailed_check,No,0,74.25,1158.41,4,1,0,0,0,0,0,1,0,9,0,2,0,0,95,674,0
CUST0000661251,54:05.6,69,Male,44544.86,high_school,single,0,1,two_year,electronic_check,No,1,81.19,59.24,1,1,1,0,0,0,1,0,0,9,0,1,1,56.37,27,585,0
CUST0000250856,54:00.8,58,Male,26556.61,high_school,married,2,1,month_to_month,credit_card,Yes,0,86.47,79.99,1,1,1,0,1,0,1,0,1,6,0,1,0,24.37,33,850,0
CUST0000545866,54:04.3,45,Female,56603.81,college,single,0,72,one_year,bank_transfer,Yes,0,134.72,10141.09,4,1,1,0,1,0,1,1,0,9,2,3,1,8.76,44,645,0
CUST0000104460,53:59.4,25,Male,24627,bachelor,married,2,29,one_year,electronic_check,Yes,0,81.76,2595.39,1,0,1,1,0,0,1,1,1,7,0,0,0,12.22,172,508,0
CUST0000071683,53:58.6,18,Female,31060.74,phd,married,0,59,two_year,credit_card,Yes,0,113.68,7344.37,4,1,1,0,0,1,1,0,1,4,3,3,1,18.15,3,,0
CUST0000303118,54:01.7,25,Female,,master,divorced,0,21,one_year,electronic_check,Yes,0,104.42,1497.4,3,1,1,1,1,1,1,0,1,8,0,1,0,60.89,156,619,0
CUST0000009892,53:58.3,31,Female,49625.33,bachelor,married,0,50,one_year,bank_transfer,Yes,0,103.36,5530.96,3,1,1,0,0,1,1,1,1,8,1,1,0,4.24,25,713,0
CUST0000255022,54:00.8,33,Female,84119.31,college,divorced,1,11,one_year,bank_transfer,No,1,132.92,1514.6,3,1,1,0,0,0,0,0,1,7,0,0,0,18.89,126,757,0
CUST0000360766,54:02.0,41,Male,137767.88,master,divorced,0,68,one_year,credit_card,Yes,0,63.82,3973.96,2,0,1,0,1,0,0,0,0,8,1,1,0,31.7,56,725,0
CUST0000512138,54:04.1,54,Female,40330.93,high_school,single,2,48,one_year,mailed_check,Yes,0,77.13,3853.5,1,1,1,0,0,1,0,0,1,,1,3,1,37.39,4,722,0
CUST0000643445,54:05.5,33,Female,39439.64,college,married,1,2,two_year,bank_transfer,Yes,0,104.68,229.89,3,1,1,1,0,1,0,1,0,7,1,1,1,63.97,6,725,0
CUST0000251327,54:00.8,34,Female,75782.83,high_school,single,1,13,two_year,electronic_check,No,0,48.61,585.76,2,1,0,0,0,0,0,1,0,9,1,0,1,0,13,676,0
CUST0000308101,54:01.7,41,Male,20000,bachelor,married,0,14,one_year,bank_transfer,Yes,0,66.37,999.43,1,1,1,1,1,0,0,1,1,8,0,1,0,29.27,71,621,0
CUST0000269106,54:00.9,51,Female,250000,college,married,2,72,one_year,bank_transfer,Yes,0,63.71,4208.9,1,0,1,0,1,0,1,1,1,,1,2,0,45.95,94,588,0
CUST0000559827,54:04.4,41,Male,40892.7,high_school,single,1,2,two_year,bank_transfer,Yes,0,72.58,133.47,2,1,1,0,0,1,1,1,1,8,0,1,0,51.22,135,696,0
CUST0000190798,53:59.9,42,Female,178683.45,college,divorced,0,10,one_year,credit_card,Yes,0,93.73,934.13,3,0,1,0,1,0,1,1,1,3,2,4,0,,19,629,1
CUST0000476281,54:03.3,38,Female,82242.15,master,married,0,6,one_year,mailed_check,No,1,157.49,973.89,4,1,1,1,1,0,1,1,0,6,1,2,1,10.99,13,651,0
CUST0000040064,53:58.4,49,Male,33382.69,high_school,single,0,6,one_year,credit_card,Yes,1,76.4,299.62,3,1,1,1,1,0,1,0,0,6,1,0,0,10.61,107,503,0
CUST0000669328,54:05.6,46,Female,42118.42,college,single,2,15,one_year,bank_transfer,Yes,0,54.52,825.98,1,1,1,0,0,0,1,1,0,6,2,7,0,32.27,3,808,0
CUST0000293994,54:01.1,41,Female,226086.94,bachelor,divorced,0,3,one_year,electronic_check,Yes,1,79.35,225.94,1,1,1,0,0,1,1,1,0,9,1,2,1,30.61,1,654,0
CUST0000568910,54:04.4,39,Male,43612.77,college,married,1,37,one_year,bank_transfer,Yes,0,68.53,2396.59,4,0,1,1,1,1,0,1,0,8,0,1,0,111.23,33,850,1
CUST0000220465,54:00.6,33,Female,36214.52,college,single,0,12,two_year,credit_card,Yes,1,120.47,954.36,6,1,1,0,0,0,1,1,1,8,1,2,1,38.78,71,616,0
CUST0000104500,53:59.4,41,Female,22202.88,college,single,0,3,one_year,bank_transfer,No,1,77.12,229.85,2,1,1,1,0,1,1,1,1,4,0,2,0,94.92,1,580,0
CUST0000705874,54:06.5,60,Other,41049.3,bachelor,married,2,33,month_to_month,bank_transfer,Yes,1,86.78,3028.81,6,1,1,1,0,1,1,1,0,,1,2,0,78.14,101,501,0
